rms,label
0.001825188206410902,0
0.0007430949761008494,0
0.0012362858843476595,0
0.0019299395071726286,0
0.001161203427521337,0
0.0018664353608295282,0
0.0022072665460378233,0
0.012359368836446453,1
0.024234140011001964,1
0.011332556972798705,1
0.012006269628974258,1
0.004431908862978246,1
0.0013329841299576795,1
0.0003543358656456573,0
0.0016220741083782413,0
0.0004554777118837446,0
0.0008281140606025275,0
0.0012590422672900511,0
0.0011329304617627213,0
0.0007053349561155669,0
0.0016503549744647287,0
0.001330423376231057,0
0.0013174575529045,0
0.010422763696737367,0
0.036364597231424635,1
0.033141594592828574,1
0.013531564040273223,1
0.05541549398342331,1
0.026160512652805282,1
0.01556314351290132,1
0.014012359513911637,1
0.0822721231712632,1
0.041012356844310635,1
0.0131535748829677,0
0.010487632312371202,0
0.012152634635064339,0
0.007007904183670222,0
0.0030733094332600942,0
0.002693642813358455,0
0.0028018157673250148,0
0.009857789760468784,1
0.019434618076445892,1
0.03176735538032388,1
0.015761520511117726,1
0.01402274799572974,1
0.0026461804140398342,1
0.0011444751970924097,0
0.0008403371323632379,0
0.0016014127800936565,0
0.001176211371765757,0
0.0008016224074453684,0
0.0007222637043101686,0
0.0013243713737752067,0
0.0007610252793100068,0
0.0018292200458341061,0
0.0012557754773066898,0
0.0014313364624503361,0
0.001609244339903281,0
0.010873569845210715,1
0.015742081116360267,1
0.0098326340678685,1
0.005907291283979377,1
0.0010859423711258222,1
0.0008695053109622169,1
0.0007863454946049979,0
0.0008443784239071152,0
0.0008861977361868684,0
0.0003187490985476388,0
0.00026362067006316717,0
0.0013767914773595204,0
0.0006074323526866288,0
0.0006536453636982637,0
0.001030802661095781,0
0.0024397963919417613,0
0.008187369097828374,0
0.01851181543454564,1
0.023254317933430323,1
0.014128209027991228,1
0.013319133573016442,1
0.011293133973401478,1
0.0033344654712221546,1
0.0006505934077169512,0
0.0005054921369570678,0
0.0005081348067606857,0
0.003048687402129139,0
0.0008677672207579548,0
0.0015450746444119073,0
0.0012843877028871208,0
0.000865432525782155,0
0.0011545178520049406,0
0.001591594713743562,0
0.0019309327054984756,0
0.002272016539674823,0
0.011734338573414521,0
0.029271723062867818,1
0.01891061309007005,1
0.022723868727490576,1
0.011436192024519986,1
0.012450301705208973,1
0.0036849045743006345,0
0.002137851899473246,0
0.0019207903877361686,0
0.0023366482333715137,0
0.002069760770565137,0
0.0026911056664991775,0
0.0023543801868073978,0
0.0028228984103723467,0
0.018935307558829415,1
0.028173889609414155,1
0.024739268775330746,1
0.031705410977444975,1
0.019966575747932366,1
